time,stationID,significant_wave_height,mean_wave_period,mean_wave_direction
2022-09-25T20:00:00Z,M3,2.10117,4.7323,319.243
2022-09-25T20:30:00Z,M3,2.16551,4.7775,319.309
2022-09-25T21:00:00Z,M3,2.25132,4.839,319.288
2022-09-25T21:30:00Z,M3,2.35187,4.8922,319.487
2022-09-25T22:00:00Z,M3,2.46628,4.9507,319.782
2022-09-25T22:30:00Z,M3,2.62513,5.0167,319.376
2022-09-25T23:00:00Z,M3,2.82432,5.1092,318.262
2022-09-25T23:30:00Z,M3,2.92359,5.1917,317.494
2022-09-26T00:00:00Z,M3,2.95274,5.2513,316.866
2022-09-26T00:30:00Z,M3,2.98269,5.3046,316.242
2022-09-26T01:00:00Z,M3,3.0111,5.3543,315.684
2022-09-26T01:30:00Z,M3,3.04786,5.4083,315.197
2022-09-26T02:00:00Z,M3,3.09996,5.4782,314.728
2022-09-26T02:30:00Z,M3,3.18572,5.5691,314.095
2022-09-26T03:00:00Z,M3,3.29536,5.6704,313.262
2022-09-26T03:30:00Z,M3,3.41668,5.7648,312.43
2022-09-26T04:00:00Z,M3,3.54145,5.8587,311.559
2022-09-26T04:30:00Z,M3,3.6834,5.9464,310.735
2022-09-26T05:00:00Z,M3,3.84433,6.0383,310.12
2022-09-26T05:30:00Z,M3,3.96075,6.1365,309.537
2022-09-26T06:00:00Z,M3,4.05122,6.2333,308.842
2022-09-26T06:30:00Z,M3,4.17889,6.3306,307.724
2022-09-26T07:00:00Z,M3,4.32742,6.4199,306.603
2022-09-26T07:30:00Z,M3,4.44869,6.5,305.698
2022-09-26T08:00:00Z,M3,4.54499,6.5851,305.0
2022-09-26T08:30:00Z,M3,4.61386,6.6593,304.476
2022-09-26T09:00:00Z,M3,4.65707,6.7128,304.132
2022-09-26T09:30:00Z,M3,4.69394,6.757,303.817
2022-09-26T10:00:00Z,M3,4.72373,6.8014,303.571
2022-09-26T10:30:00Z,M3,4.7221,6.8455,303.468
2022-09-26T11:00:00Z,M3,4.71274,6.8858,303.448
2022-09-26T11:30:00Z,M3,4.71675,6.9223,303.452
2022-09-26T12:00:00Z,M3,4.72884,6.9509,303.491
2022-09-26T12:30:00Z,M3,4.74213,6.9742,303.571
2022-09-26T13:00:00Z,M3,4.75631,6.9965,303.676
2022-09-26T13:30:00Z,M3,4.76542,7.0154,303.79
2022-09-26T14:00:00Z,M3,4.76669,7.0308,303.915
2022-09-26T14:30:00Z,M3,4.76324,7.0405,304.061
2022-09-26T15:00:00Z,M3,4.75593,7.0446,304.236
2022-09-26T15:30:00Z,M3,4.73223,7.0539,304.487
2022-09-26T16:00:00Z,M3,4.69928,7.0621,304.768
2022-09-26T16:30:00Z,M3,4.67788,7.0642,305.052
2022-09-26T17:00:00Z,M3,4.66804,7.0627,305.351
2022-09-26T17:30:00Z,M3,4.65853,7.0587,305.628
2022-09-26T18:00:00Z,M3,4.64952,7.0502,305.886
2022-09-26T18:30:00Z,M3,4.63109,7.0368,306.17
2022-09-26T19:00:00Z,M3,4.60638,7.0224,306.483
2022-09-26T19:30:00Z,M3,4.57609,7.0058,306.831
2022-09-26T20:00:00Z,M3,4.54259,6.9897,307.198
2022-09-26T20:30:00Z,M3,4.50699,6.9728,307.563
2022-09-26T21:00:00Z,M3,4.46832,6.9643,307.927
2022-09-26T21:30:00Z,M3,4.43216,6.9557,308.285
2022-09-26T22:00:00Z,M3,4.39594,6.9417,308.656
2022-09-26T22:30:00Z,M3,4.35908,6.9346,309.035
2022-09-26T23:00:00Z,M3,4.31797,6.9258,309.431
2022-09-26T23:30:00Z,M3,4.27564,6.9219,309.875
2022-09-27T00:00:00Z,M3,4.23275,6.9248,310.351
2022-09-27T00:30:00Z,M3,4.19445,6.9195,310.874
2022-09-27T01:00:00Z,M3,4.16258,6.9031,311.357
2022-09-27T01:30:00Z,M3,4.13397,6.8777,311.817
2022-09-27T02:00:00Z,M3,4.109,6.8468,312.254
2022-09-27T02:30:00Z,M3,4.08873,6.8152,312.653
2022-09-27T03:00:00Z,M3,4.07322,6.783,313.011
2022-09-27T03:30:00Z,M3,4.05805,6.7559,313.313
2022-09-27T04:00:00Z,M3,4.04479,6.7316,313.567
2022-09-27T04:30:00Z,M3,4.03435,6.7097,313.784
2022-09-27T05:00:00Z,M3,4.02684,6.6909,313.969
2022-09-27T05:30:00Z,M3,4.02301,6.6742,314.132
2022-09-27T06:00:00Z,M3,4.02218,6.6619,314.273
2022-09-27T06:30:00Z,M3,4.01691,6.6504,314.356
2022-09-27T07:00:00Z,M3,4.00847,6.6384,314.416
2022-09-27T07:30:00Z,M3,3.99635,6.6269,314.477
2022-09-27T08:00:00Z,M3,3.98165,6.6155,314.528
2022-09-27T08:30:00Z,M3,3.96544,6.6032,314.573
2022-09-27T09:00:00Z,M3,3.94871,6.5907,314.613
2022-09-27T09:30:00Z,M3,3.92779,6.5844,314.697
2022-09-27T10:00:00Z,M3,3.90618,6.5856,314.783
2022-09-27T10:30:00Z,M3,3.88847,6.5872,314.851
2022-09-27T11:00:00Z,M3,3.87196,6.5958,314.923
2022-09-27T11:30:00Z,M3,3.85845,6.6123,315.004
2022-09-27T12:00:00Z,M3,3.84842,6.641,315.077
2022-09-27T12:30:00Z,M3,3.84771,6.6684,315.188
2022-09-27T13:00:00Z,M3,3.85468,6.6734,315.3
2022-09-27T13:30:00Z,M3,3.86863,6.6834,315.456
2022-09-27T14:00:00Z,M3,3.88953,6.6943,315.676
2022-09-27T14:30:00Z,M3,3.9172,6.709,315.963
2022-09-27T15:00:00Z,M3,3.95093,6.7229,316.272
2022-09-27T15:30:00Z,M3,3.97712,6.7322,316.509
2022-09-27T16:00:00Z,M3,3.99827,6.747,316.761
2022-09-27T16:30:00Z,M3,4.01425,6.7832,316.976
2022-09-27T17:00:00Z,M3,4.03615,6.793,317.755
2022-09-27T17:30:00Z,M3,4.04599,6.8185,318.281
2022-09-27T18:00:00Z,M3,4.05877,6.8326,318.757
2022-09-27T18:30:00Z,M3,4.07358,6.847,319.16
2022-09-27T19:00:00Z,M3,4.08981,6.8582,319.516
2022-09-27T19:30:00Z,M3,4.10822,6.8667,319.86
2022-09-27T20:00:00Z,M3,4.1255,6.8707,320.145
2022-09-27T20:30:00Z,M3,4.14268,6.8703,320.383
2022-09-27T21:00:00Z,M3,4.15963,6.8568,320.578
2022-09-27T21:30:00Z,M3,4.16493,6.853,320.718
2022-09-27T22:00:00Z,M3,4.16279,6.8492,320.826
2022-09-27T22:30:00Z,M3,4.15572,6.8416,320.925
2022-09-27T23:00:00Z,M3,4.14472,6.8311,321.008
2022-09-27T23:30:00Z,M3,4.13082,6.8173,321.095
2022-09-28T00:00:00Z,M3,4.11494,6.8017,321.186
2022-09-28T00:30:00Z,M3,4.10067,6.7849,321.279
2022-09-28T01:00:00Z,M3,4.08582,6.767,321.355
2022-09-28T01:30:00Z,M3,4.07086,6.7483,321.426
2022-09-28T02:00:00Z,M3,4.0556,6.7266,321.501
2022-09-28T02:30:00Z,M3,4.03991,6.7039,321.571
2022-09-28T03:00:00Z,M3,4.02388,6.6799,321.635
2022-09-28T03:30:00Z,M3,4.00635,6.6531,321.695
2022-09-28T04:00:00Z,M3,3.9876,6.6251,321.768
2022-09-28T04:30:00Z,M3,3.9669,6.5987,321.839
2022-09-28T05:00:00Z,M3,3.94494,6.5712,321.919
2022-09-28T05:30:00Z,M3,3.92246,6.5391,322.0
2022-09-28T06:00:00Z,M3,3.89926,6.5086,322.081
2022-09-28T06:30:00Z,M3,3.86675,6.4563,322.14
2022-09-28T07:00:00Z,M3,3.80612,6.4468,321.975
2022-09-28T07:30:00Z,M3,3.75389,6.447,321.943
2022-09-28T08:00:00Z,M3,3.70596,6.4312,321.998
2022-09-28T08:30:00Z,M3,3.66121,6.3968,322.129
2022-09-28T09:00:00Z,M3,3.61781,6.3671,322.29
2022-09-28T09:30:00Z,M3,3.5771,6.3319,322.422
2022-09-28T10:00:00Z,M3,3.53974,6.2939,322.561
2022-09-28T10:30:00Z,M3,3.50186,6.2557,322.668
2022-09-28T11:00:00Z,M3,3.46333,6.2175,322.733
2022-09-28T11:30:00Z,M3,3.42599,6.177,322.826
2022-09-28T12:00:00Z,M3,3.38797,6.138,322.895
2022-09-28T12:30:00Z,M3,3.35307,6.0983,322.935
2022-09-28T13:00:00Z,M3,3.32005,6.0604,322.936
2022-09-28T13:30:00Z,M3,3.28969,6.023,322.948
2022-09-28T14:00:00Z,M3,3.26082,5.986,322.931
2022-09-28T14:30:00Z,M3,3.23474,5.9495,322.898
2022-09-28T15:00:00Z,M3,3.21077,5.9154,322.851
2022-09-28T15:30:00Z,M3,3.1857,5.8828,322.744
2022-09-28T16:00:00Z,M3,3.15985,5.85,322.607
2022-09-28T16:30:00Z,M3,3.13469,5.8185,322.408
2022-09-28T17:00:00Z,M3,3.10987,5.7882,322.232
2022-09-28T17:30:00Z,M3,3.08616,5.7585,322.057
2022-09-28T18:00:00Z,M3,3.0633,5.7299,321.886
2022-09-28T18:30:00Z,M3,3.0435,5.7026,321.715
2022-09-28T19:00:00Z,M3,3.02678,5.6774,321.494
2022-09-28T19:30:00Z,M3,3.01228,5.655,321.259
2022-09-28T20:00:00Z,M3,2.99979,5.6341,321.022
2022-09-28T20:30:00Z,M3,2.99006,5.6137,320.76
2022-09-28T21:00:00Z,M3,2.98246,5.595,320.487
2022-09-28T21:30:00Z,M3,2.96992,5.5745,320.323
2022-09-28T22:00:00Z,M3,2.95329,5.5528,320.242
2022-09-28T22:30:00Z,M3,2.93495,5.53,320.207
2022-09-28T23:00:00Z,M3,2.91565,5.5104,320.244
2022-09-28T23:30:00Z,M3,2.89576,5.4929,320.362
2022-09-29T00:00:00Z,M3,2.87494,5.4791,320.532
2022-09-22T00:00:00Z,M4,2.30866,5.7284,19.645
2022-09-22T00:30:00Z,M4,2.29795,5.7583,18.603
2022-09-22T01:00:00Z,M4,2.28882,5.7851,17.63
2022-09-22T01:30:00Z,M4,2.27986,5.8143,16.717
2022-09-22T02:00:00Z,M4,2.27164,5.8407,15.905
2022-09-22T02:30:00Z,M4,2.26448,5.8817,15.127
2022-09-22T03:00:00Z,M4,2.25038,5.9704,14.007
2022-09-22T03:30:00Z,M4,2.24075,6.0271,13.098
2022-09-22T04:00:00Z,M4,2.23189,6.0319,12.345
2022-09-22T04:30:00Z,M4,2.22127,6.0874,11.659
2022-09-22T05:00:00Z,M4,2.21092,6.1321,11.054
2022-09-22T05:30:00Z,M4,2.20189,6.1412,10.514
2022-09-22T06:00:00Z,M4,2.19286,6.1685,9.967
2022-09-22T06:30:00Z,M4,2.18579,6.1796,9.41
2022-09-22T07:00:00Z,M4,2.17943,6.1834,8.865
2022-09-22T07:30:00Z,M4,2.17359,6.1982,8.351
2022-09-22T08:00:00Z,M4,2.16767,6.2036,7.844
2022-09-22T08:30:00Z,M4,2.16426,6.2149,7.305
2022-09-22T09:00:00Z,M4,2.16171,6.2132,6.731
2022-09-22T09:30:00Z,M4,2.16247,6.211,6.121
2022-09-22T10:00:00Z,M4,2.1651,6.207,5.485
2022-09-22T10:30:00Z,M4,2.16905,6.2046,4.834
2022-09-22T11:00:00Z,M4,2.17394,6.2048,4.182
2022-09-22T11:30:00Z,M4,2.17964,6.2069,3.533
2022-09-22T12:00:00Z,M4,2.18592,6.2105,2.889
2022-09-22T12:30:00Z,M4,2.19212,6.2176,2.265
2022-09-22T13:00:00Z,M4,2.19823,6.2271,1.662
2022-09-22T13:30:00Z,M4,2.20451,6.2351,1.073
2022-09-22T14:00:00Z,M4,2.20853,6.2697,0.519
2022-09-22T14:30:00Z,M4,2.21364,6.2759,359.983
2022-09-22T15:00:00Z,M4,2.21797,6.286,359.469
2022-09-22T15:30:00Z,M4,2.22216,6.2949,358.979
2022-09-22T16:00:00Z,M4,2.22642,6.2952,358.506
2022-09-22T16:30:00Z,M4,2.23181,6.2724,358.053
2022-09-22T17:00:00Z,M4,2.23608,6.2617,357.649
2022-09-22T17:30:00Z,M4,2.23833,6.2693,357.24
2022-09-22T18:00:00Z,M4,2.2398,6.2548,356.858
2022-09-22T18:30:00Z,M4,2.24059,6.2575,356.489
2022-09-22T19:00:00Z,M4,2.23964,6.2451,356.144
2022-09-22T19:30:00Z,M4,2.23827,6.2509,355.804
2022-09-22T20:00:00Z,M4,2.23564,6.2367,355.476
2022-09-22T20:30:00Z,M4,2.2331,6.2361,355.174
2022-09-22T21:00:00Z,M4,2.22956,6.2199,354.883
2022-09-22T21:30:00Z,M4,2.22594,6.2181,354.619
2022-09-22T22:00:00Z,M4,2.22111,6.2028,354.361
2022-09-22T22:30:00Z,M4,2.21631,6.2006,354.134
2022-09-22T23:00:00Z,M4,2.21028,6.1849,353.907
2022-09-22T23:30:00Z,M4,2.20466,6.1801,353.707
2022-09-23T00:00:00Z,M4,2.19782,6.1611,353.503
2022-09-23T00:30:00Z,M4,2.19194,6.1514,353.316
2022-09-23T01:00:00Z,M4,2.1849,6.1354,353.127
2022-09-23T01:30:00Z,M4,2.17698,6.1229,352.95
2022-09-23T02:00:00Z,M4,2.17028,6.0905,352.761
2022-09-23T02:30:00Z,M4,2.16322,6.0753,352.573
2022-09-23T03:00:00Z,M4,2.15542,6.0455,352.349
2022-09-23T03:30:00Z,M4,2.15061,5.99,352.044
2022-09-23T04:00:00Z,M4,2.14801,5.9173,351.605
2022-09-23T04:30:00Z,M4,2.14772,5.8242,350.997
2022-09-23T05:00:00Z,M4,2.14834,5.7518,350.322
2022-09-23T05:30:00Z,M4,2.14687,5.698,349.647
2022-09-23T06:00:00Z,M4,2.14286,5.6737,349.074
2022-09-23T06:30:00Z,M4,2.14089,5.6383,348.395
2022-09-23T07:00:00Z,M4,2.139,5.6239,347.761
2022-09-23T07:30:00Z,M4,2.1341,5.605,347.236
2022-09-23T08:00:00Z,M4,2.12928,5.5781,346.778
2022-09-23T08:30:00Z,M4,2.12263,5.597,346.399
2022-09-23T09:00:00Z,M4,2.11536,5.597,345.998
2022-09-23T09:30:00Z,M4,2.11261,5.5887,345.466
2022-09-23T10:00:00Z,M4,2.11265,5.5756,344.862
2022-09-23T10:30:00Z,M4,2.11331,5.5622,344.267
2022-09-23T11:00:00Z,M4,2.11392,5.5507,343.685
2022-09-23T11:30:00Z,M4,2.11354,5.5414,343.151
2022-09-23T12:00:00Z,M4,2.11247,5.5338,342.653
2022-09-23T12:30:00Z,M4,2.1115,5.5258,342.152
2022-09-23T13:00:00Z,M4,2.11073,5.5164,341.663
2022-09-23T13:30:00Z,M4,2.10885,5.509,341.206
2022-09-23T14:00:00Z,M4,2.10593,5.5012,340.774
2022-09-23T14:30:00Z,M4,2.10217,5.4955,340.369
2022-09-23T15:00:00Z,M4,2.09785,5.4898,339.98
2022-09-23T15:30:00Z,M4,2.09424,5.4827,339.595
2022-09-23T16:00:00Z,M4,2.09129,5.4749,339.213
2022-09-23T16:30:00Z,M4,2.08886,5.466,338.848
2022-09-23T17:00:00Z,M4,2.08735,5.4526,338.506
2022-09-23T17:30:00Z,M4,2.0862,5.4397,338.135
2022-09-23T18:00:00Z,M4,2.08551,5.4288,337.748
2022-09-23T18:30:00Z,M4,2.08546,5.4141,337.326
2022-09-23T19:00:00Z,M4,2.08741,5.3978,336.803
2022-09-23T19:30:00Z,M4,2.08826,5.3867,336.33
2022-09-23T20:00:00Z,M4,2.08843,5.3754,335.889
2022-09-23T20:30:00Z,M4,2.08759,5.3681,335.447
2022-09-23T21:00:00Z,M4,2.08693,5.3539,334.984
2022-09-23T21:30:00Z,M4,2.08583,5.344,334.587
2022-09-23T22:00:00Z,M4,2.0841,5.3372,334.245
2022-09-23T22:30:00Z,M4,2.0816,5.3347,333.983
2022-09-23T23:00:00Z,M4,2.07856,5.3309,333.767
2022-09-23T23:30:00Z,M4,2.0757,5.3279,333.567
2022-09-24T00:00:00Z,M4,2.07307,5.3242,333.377
2022-09-24T00:30:00Z,M4,2.07028,5.3202,333.198
2022-09-24T01:00:00Z,M4,2.06722,5.3165,333.04
2022-09-24T01:30:00Z,M4,2.06299,5.3146,332.937
2022-09-24T02:00:00Z,M4,2.05824,5.3152,332.865
2022-09-24T02:30:00Z,M4,2.05483,5.3134,332.747
2022-09-24T03:00:00Z,M4,2.05217,5.3115,332.596
2022-09-24T03:30:00Z,M4,2.04909,5.3141,332.49
2022-09-24T04:00:00Z,M4,2.04594,5.3199,332.413
2022-09-24T04:30:00Z,M4,2.04264,5.3197,332.359
2022-09-24T05:00:00Z,M4,2.03943,5.3187,332.315
2022-09-24T05:30:00Z,M4,2.03757,5.3134,332.21
2022-09-24T06:00:00Z,M4,2.03657,5.3065,332.064
2022-09-24T06:30:00Z,M4,2.03619,5.295,331.885
2022-09-24T07:00:00Z,M4,2.03618,5.2835,331.682
2022-09-24T07:30:00Z,M4,2.03576,5.2753,331.524
2022-09-24T08:00:00Z,M4,2.03532,5.2709,331.389
2022-09-24T08:30:00Z,M4,2.03389,5.2702,331.323
2022-09-24T09:00:00Z,M4,2.03187,5.2717,331.298
2022-09-24T09:30:00Z,M4,2.02961,5.2731,331.294
2022-09-24T10:00:00Z,M4,2.02719,5.274,331.296
2022-09-24T10:30:00Z,M4,2.02502,5.274,331.27
2022-09-24T11:00:00Z,M4,2.0229,5.2732,331.228
2022-09-24T11:30:00Z,M4,2.02055,5.2733,331.186
2022-09-24T12:00:00Z,M4,2.01815,5.2729,331.137
2022-09-24T12:30:00Z,M4,2.01583,5.2715,331.069
2022-09-24T13:00:00Z,M4,2.01333,5.2695,330.994
2022-09-24T13:30:00Z,M4,2.01011,5.2685,330.936
2022-09-24T14:00:00Z,M4,2.00631,5.2681,330.886
2022-09-24T14:30:00Z,M4,2.00235,5.2667,330.832
2022-09-24T15:00:00Z,M4,1.99801,5.2651,330.784
2022-09-24T15:30:00Z,M4,1.9936,5.2627,330.728
2022-09-24T16:00:00Z,M4,1.98912,5.2596,330.666
2022-09-24T16:30:00Z,M4,1.98509,5.2556,330.563
2022-09-24T17:00:00Z,M4,1.98132,5.2518,330.435
2022-09-24T17:30:00Z,M4,1.97758,5.2462,330.287
2022-09-24T18:00:00Z,M4,1.97372,5.2409,330.128
2022-09-24T18:30:00Z,M4,1.96869,5.2398,330.014
2022-09-24T19:00:00Z,M4,1.96211,5.2497,329.955
2022-09-24T19:30:00Z,M4,1.95694,5.2583,329.815
2022-09-24T20:00:00Z,M4,1.95289,5.2628,329.628
2022-09-24T20:30:00Z,M4,1.94894,5.2603,329.429
2022-09-24T21:00:00Z,M4,1.9449,5.255,329.226
2022-09-24T21:30:00Z,M4,1.94089,5.249,329.015
2022-09-24T22:00:00Z,M4,1.93676,5.2435,328.8
2022-09-24T22:30:00Z,M4,1.9324,5.2357,328.589
2022-09-24T23:00:00Z,M4,1.92763,5.2267,328.388
2022-09-24T23:30:00Z,M4,1.92248,5.2202,328.184
2022-09-25T00:00:00Z,M4,1.91687,5.2165,327.984
2022-09-25T00:30:00Z,M4,1.91061,5.2104,327.796
2022-09-25T01:00:00Z,M4,1.90375,5.2019,327.613
2022-09-25T01:30:00Z,M4,1.89648,5.2011,327.438
2022-09-25T02:00:00Z,M4,1.88892,5.1978,327.266
2022-09-25T02:30:00Z,M4,1.88104,5.1909,327.107
2022-09-25T03:00:00Z,M4,1.87294,5.185,326.957
2022-09-25T03:30:00Z,M4,1.86415,5.1785,326.817
2022-09-25T04:00:00Z,M4,1.85481,5.1673,326.691
2022-09-25T04:30:00Z,M4,1.84598,5.1583,326.602
2022-09-25T05:00:00Z,M4,1.83901,5.1514,326.587
2022-09-25T05:30:00Z,M4,1.83157,5.1411,326.549
2022-09-25T06:00:00Z,M4,1.82502,5.1258,326.464
2022-09-25T06:30:00Z,M4,1.82395,5.095,326.365
2022-09-25T07:00:00Z,M4,1.83236,5.0474,326.221
2022-09-25T07:30:00Z,M4,1.84272,5.0056,326.199
2022-09-25T08:00:00Z,M4,1.85586,4.9553,326.313
2022-09-25T08:30:00Z,M4,1.87411,4.9091,326.608
2022-09-25T09:00:00Z,M4,1.89533,4.8693,327.033
2022-09-25T09:30:00Z,M4,1.91994,4.8553,327.547
2022-09-25T10:00:00Z,M4,1.95119,4.8484,328.152
2022-09-25T10:30:00Z,M4,1.99225,4.8368,328.896
2022-09-25T11:00:00Z,M4,2.03996,4.8395,329.7
2022-09-25T11:30:00Z,M4,2.09018,4.8498,330.413
2022-09-25T12:00:00Z,M4,2.14338,4.8693,331.029
2022-09-25T12:30:00Z,M4,2.19563,4.9076,331.38
2022-09-25T13:00:00Z,M4,2.24639,4.9493,331.646
2022-09-25T13:30:00Z,M4,2.28826,4.9896,331.848
2022-09-25T14:00:00Z,M4,2.3299,5.0227,332.168
2022-09-25T14:30:00Z,M4,2.38126,5.0605,332.704
2022-09-25T15:00:00Z,M4,2.43851,5.1051,333.288
2022-09-25T15:30:00Z,M4,2.50881,5.15,333.988
2022-09-25T16:00:00Z,M4,2.59299,5.2011,334.745
2022-09-25T16:30:00Z,M4,2.68662,5.2566,335.384
2022-09-25T17:00:00Z,M4,2.79184,5.3221,335.923
2022-09-25T17:30:00Z,M4,2.90056,5.4097,335.884
2022-09-25T18:00:00Z,M4,3.0165,5.501,335.521
2022-09-25T18:30:00Z,M4,3.13476,5.5967,334.97
2022-09-25T19:00:00Z,M4,3.2556,5.6991,334.174
2022-09-25T19:30:00Z,M4,3.3924,5.8024,333.085
2022-09-25T20:00:00Z,M4,3.54709,5.9123,331.739
2022-09-25T20:30:00Z,M4,3.71967,6.0333,330.128
2022-09-25T21:00:00Z,M4,3.90871,6.1764,328.296
2022-09-25T21:30:00Z,M4,4.10838,6.3273,326.242
2022-09-25T22:00:00Z,M4,4.31606,6.4884,324.03
2022-09-25T22:30:00Z,M4,4.50409,6.6441,322.006
2022-09-25T23:00:00Z,M4,4.67329,6.7865,320.141
2022-09-25T23:30:00Z,M4,4.85531,6.9224,318.316
2022-09-26T00:00:00Z,M4,5.05191,7.0632,316.481
2022-09-26T00:30:00Z,M4,5.22367,7.2089,315.032
2022-09-26T01:00:00Z,M4,5.38024,7.3484,313.877
2022-09-26T01:30:00Z,M4,5.51904,7.4779,312.916
2022-09-26T02:00:00Z,M4,5.64109,7.599,312.093
2022-09-26T02:30:00Z,M4,5.76683,7.7131,311.352
2022-09-26T03:00:00Z,M4,5.89083,7.8235,310.676
2022-09-26T03:30:00Z,M4,6.00536,7.9185,310.055
2022-09-26T04:00:00Z,M4,6.10341,7.9941,309.499
2022-09-26T04:30:00Z,M4,6.16262,8.0669,309.094
2022-09-26T05:00:00Z,M4,6.19456,8.1196,308.802
2022-09-26T05:30:00Z,M4,6.20273,8.1596,308.621
2022-09-26T06:00:00Z,M4,6.19775,8.1794,308.535
2022-09-26T06:30:00Z,M4,6.18728,8.1857,308.482
2022-09-26T07:00:00Z,M4,6.17042,8.182,308.447
2022-09-26T07:30:00Z,M4,6.14525,8.171,308.425
2022-09-26T08:00:00Z,M4,6.11283,8.153,308.412
2022-09-26T08:30:00Z,M4,6.07119,8.1285,308.416
2022-09-26T09:00:00Z,M4,6.02308,8.0993,308.435
2022-09-26T09:30:00Z,M4,5.97245,8.0627,308.442
2022-09-26T10:00:00Z,M4,5.91738,8.0197,308.453
2022-09-26T10:30:00Z,M4,5.85514,7.9741,308.481
2022-09-26T11:00:00Z,M4,5.78896,7.924,308.53
2022-09-26T11:30:00Z,M4,5.70672,7.8858,308.607
2022-09-26T12:00:00Z,M4,5.61654,7.8602,308.683
2022-09-26T12:30:00Z,M4,5.52616,7.8285,308.804
2022-09-26T13:00:00Z,M4,5.4355,7.785,308.955
2022-09-26T13:30:00Z,M4,5.34749,7.7266,309.107
2022-09-26T14:00:00Z,M4,5.26254,7.6621,309.26
2022-09-26T14:30:00Z,M4,5.1759,7.6004,309.429
2022-09-26T15:00:00Z,M4,5.08995,7.544,309.606
2022-09-26T15:30:00Z,M4,5.0101,7.4868,309.766
2022-09-26T16:00:00Z,M4,4.93719,7.4277,309.911
2022-09-26T16:30:00Z,M4,4.87122,7.3692,310.018
2022-09-26T17:00:00Z,M4,4.81155,7.315,310.07
2022-09-26T17:30:00Z,M4,4.75845,7.2651,310.051
2022-09-26T18:00:00Z,M4,4.7121,7.2215,309.943
2022-09-26T18:30:00Z,M4,4.67175,7.1837,309.747
2022-09-26T19:00:00Z,M4,4.63766,7.1524,309.45
2022-09-26T19:30:00Z,M4,4.60948,7.1285,309.038
2022-09-26T20:00:00Z,M4,4.58738,7.1123,308.505
2022-09-26T20:30:00Z,M4,4.57156,7.1033,307.851
2022-09-26T21:00:00Z,M4,4.56198,7.1008,307.09
2022-09-26T21:30:00Z,M4,4.55673,7.1046,306.247
2022-09-26T22:00:00Z,M4,4.55607,7.1138,305.331
2022-09-26T22:30:00Z,M4,4.55878,7.1281,304.358
2022-09-26T23:00:00Z,M4,4.56474,7.1468,303.345
2022-09-26T23:30:00Z,M4,4.57345,7.1706,302.306
2022-09-27T00:00:00Z,M4,4.58442,7.1988,301.252
2022-09-27T00:30:00Z,M4,4.59908,7.2268,300.196
2022-09-27T01:00:00Z,M4,4.61626,7.2557,299.163
2022-09-27T01:30:00Z,M4,4.63539,7.2875,298.167
2022-09-27T02:00:00Z,M4,4.65648,7.3202,297.229
2022-09-27T02:30:00Z,M4,4.67918,7.3547,296.355
2022-09-27T03:00:00Z,M4,4.70321,7.3893,295.558
2022-09-27T03:30:00Z,M4,4.72649,7.4271,294.812
2022-09-27T04:00:00Z,M4,4.74836,7.4663,294.122
2022-09-27T04:30:00Z,M4,4.76861,7.5047,293.498
2022-09-27T05:00:00Z,M4,4.78333,7.5471,292.907
2022-09-27T05:30:00Z,M4,4.79198,7.6049,292.34
2022-09-27T06:00:00Z,M4,4.79567,7.6734,291.865
2022-09-27T06:30:00Z,M4,4.79524,7.7499,291.503
2022-09-27T07:00:00Z,M4,4.7922,7.8315,291.23
2022-09-27T07:30:00Z,M4,4.78629,7.9153,291.086
2022-09-27T08:00:00Z,M4,4.77915,7.992,291.043
2022-09-27T08:30:00Z,M4,4.76994,8.0579,291.104
2022-09-27T09:00:00Z,M4,4.75635,8.1168,291.202
2022-09-27T09:30:00Z,M4,4.73476,8.1874,291.306
2022-09-27T10:00:00Z,M4,4.7023,8.2953,291.365
2022-09-27T10:30:00Z,M4,4.66342,8.4396,291.39
2022-09-27T11:00:00Z,M4,4.62742,8.5782,291.506
2022-09-27T11:30:00Z,M4,4.59697,8.6306,291.718
2022-09-27T12:00:00Z,M4,4.56812,8.6556,291.957
2022-09-27T12:30:00Z,M4,4.53983,8.6657,292.2
2022-09-27T13:00:00Z,M4,4.51218,8.6629,292.438
2022-09-27T13:30:00Z,M4,4.48517,8.6607,292.659
2022-09-27T14:00:00Z,M4,4.45891,8.6468,292.853
2022-09-27T14:30:00Z,M4,4.43334,8.6354,293.015
2022-09-27T15:00:00Z,M4,4.40859,8.6197,293.142
2022-09-27T15:30:00Z,M4,4.38489,8.6021,293.232
2022-09-27T16:00:00Z,M4,4.36221,8.5851,293.287
2022-09-27T16:30:00Z,M4,4.33693,8.5578,293.271
2022-09-27T17:00:00Z,M4,4.31105,8.6352,293.223
2022-09-27T17:30:00Z,M4,4.29052,8.6581,293.255
2022-09-27T18:00:00Z,M4,4.27815,8.5828,293.451
2022-09-27T18:30:00Z,M4,4.26192,8.5543,293.525
2022-09-27T19:00:00Z,M4,4.24363,8.5465,293.534
2022-09-27T19:30:00Z,M4,4.22512,8.5316,293.541
2022-09-27T20:00:00Z,M4,4.20707,8.5136,293.591
2022-09-27T20:30:00Z,M4,4.18946,8.5165,293.694
2022-09-27T21:00:00Z,M4,4.17288,8.51,293.875
2022-09-27T21:30:00Z,M4,4.15701,8.4977,294.162
2022-09-27T22:00:00Z,M4,4.14158,8.4814,294.557
